serial ,fish_id,species,sp_code,size,tl,wt,year,season
128,1294,Freshwater Drum,134,S,310,366,2015,Spring
128,1295,Freshwater Drum,134,S,277,196,2015,Spring
128,1296,Freshwater Drum,134,S,282,255,2015,Spring
128,1297,Freshwater Drum,134,S,253,189,2015,Spring
128,1298,Freshwater Drum,134,S,282,289,2015,Spring
128,1299,White Bass,133,ALL,345,531,2015,Spring
128,1300,White Bass,133,ALL,325,397,2015,Spring
128,1301,White Bass,133,ALL,288,279,2015,Spring
128,1302,White Bass,133,ALL,277,276,2015,Spring
128,1303,White Bass,133,ALL,292,318,2015,Spring
128,1304,Yellow Perch,801,S,104,12,2015,Spring
128,1305,Yellow Perch,801,S,96,10,2015,Spring
128,1306,Yellow Perch,801,S,96,8,2015,Spring
128,1307,Yellow Perch,801,S,99,11,2015,Spring
128,1308,Yellow Perch,801,S,88,7,2015,Spring
128,1309,Trout Perch,131,ALL,120,14,2015,Spring
128,1310,Trout Perch,131,ALL,127,16,2015,Spring
128,1311,Trout Perch,131,ALL,96,6,2015,Spring
128,1312,Trout Perch,131,ALL,81,4,2015,Spring
128,1313,Rainbow Smelt,109,ALL,122,10,2015,Spring
128,1314,Rainbow Smelt,109,ALL,119,9,2015,Spring
128,1315,Rainbow Smelt,109,ALL,98,6,2015,Spring
128,1316,Rainbow Smelt,109,ALL,92,4,2015,Spring
128,1317,Rainbow Smelt,109,ALL,98,6,2015,Spring
128,1318,Rainbow Smelt,109,ALL,93,5,2015,Spring
124,1319,Channel Catfish,119,ALL,517,1418,2015,Spring
124,1320,Channel Catfish,119,ALL,337,304,2015,Spring
124,1321,Channel Catfish,119,ALL,275,174,2015,Spring
124,1322,Walleye,803,L,720,3194,2015,Spring
124,1323,Walleye,803,M,357,323,2015,Spring
124,1324,White Sucker,405,ALL,320,395,2015,Spring
124,1325,White Sucker,405,ALL,224,128,2015,Spring
124,1326,White Bass,133,ALL,300,308,2015,Spring
124,1327,White Bass,133,ALL,298,327,2015,Spring
124,1328,Walleye,803,S,207,64,2015,Spring
124,1329,Walleye,803,S,210,69,2015,Spring
124,1330,Walleye,803,S,192,52,2015,Spring
124,1331,Walleye,803,S,236,99,2015,Spring
124,1332,Walleye,803,S,208,60,2015,Spring
124,1333,White Perch,132,L,241,198,2015,Spring
124,1334,White Perch,132,L,256,251,2015,Spring
124,1335,White Perch,132,L,231,168,2015,Spring
124,1336,White Perch,132,L,275,292,2015,Spring
124,1337,White Perch,132,L,255,246,2015,Spring
124,1338,White Perch,132,M,198,118,2015,Spring
124,1339,White Perch,132,M,208,126,2015,Spring
124,1340,White Perch,132,M,200,113,2015,Spring
124,1341,White Perch,132,M,197,107,2015,Spring
124,1342,White Perch,132,M,200,129,2015,Spring
124,1343,Yellow Perch,801,XL,228,145,2015,Spring
124,1344,Yellow Perch,801,XL,218,118,2015,Spring
124,1345,Yellow Perch,801,XL,233,128,2015,Spring
124,1346,Yellow Perch,801,XL,218,127,2015,Spring
124,1347,Yellow Perch,801,XL,190,75,2015,Spring
124,1348,Freshwater Drum,134,S,312,344,2015,Spring
124,1349,Freshwater Drum,134,S,340,447,2015,Spring
124,1350,Freshwater Drum,134,S,303,344,2015,Spring
124,1351,Freshwater Drum,134,S,288,266,2015,Spring
124,1352,Freshwater Drum,134,S,305,283,2015,Spring
124,1353,Freshwater Drum,134,M,382,697,2015,Spring
124,1354,Freshwater Drum,134,M,380,601,2015,Spring
124,1355,Freshwater Drum,134,M,375,584,2015,Spring
124,1356,Freshwater Drum,134,M,386,724,2015,Spring
124,1357,Freshwater Drum,134,M,345,448,2015,Spring
124,1358,Freshwater Drum,134,L,572,2414,2015,Spring
124,1359,Freshwater Drum,134,L,550,1741,2015,Spring
124,1360,Freshwater Drum,134,L,545,1630,2015,Spring
124,1361,Freshwater Drum,134,L,444,1055,2015,Spring
124,1362,Common Carp,402,ALL,715,5530,2015,Spring
124,1363,Trout Perch,131,ALL,118,15,2015,Spring
124,1364,Trout Perch,131,ALL,115,14,2015,Spring
124,1365,Trout Perch,131,ALL,127,19,2015,Spring
124,1366,Trout Perch,131,ALL,118,14,2015,Spring
124,1367,Trout Perch,131,ALL,88,6,2015,Spring
124,1368,Yellow Perch,801,L,179,67,2015,Spring
124,1369,Yellow Perch,801,L,182,69,2015,Spring
124,1370,Yellow Perch,801,L,169,55,2015,Spring
124,1371,Yellow Perch,801,M,157,40,2015,Spring
124,1372,Yellow Perch,801,M,170,55,2015,Spring
124,1373,Yellow Perch,801,M,150,35,2015,Spring
124,1374,Yellow Perch,801,M,145,35,2015,Spring
124,1375,Yellow Perch,801,M,145,29,2015,Spring
124,1376,Yellow Perch,801,S,95,11,2015,Spring
124,1377,Yellow Perch,801,S,100,10,2015,Spring
124,1378,Yellow Perch,801,S,110,16,2015,Spring
124,1379,Yellow Perch,801,S,102,14,2015,Spring
124,1380,Yellow Perch,801,S,101,11,2015,Spring
124,1381,White Perch,132,S,96,11,2015,Spring
124,1382,Rainbow Smelt,109,ALL,79,4,2015,Spring
124,1383,Rainbow Smelt,109,ALL,91,5,2015,Spring
124,1384,Rainbow Smelt,109,ALL,102,8,2015,Spring
124,1385,Rainbow Smelt,109,ALL,101,7,2015,Spring
124,1386,Rainbow Smelt,109,ALL,113,10,2015,Spring
124,1387,Emerald Shiner,504,ALL,83,6,2015,Spring
124,1388,Emerald Shiner,504,ALL,66,3,2015,Spring
124,1389,Emerald Shiner,504,ALL,72,4,2015,Spring
124,1390,Spottail Shiner,508,XS,38,1,2015,Spring
119,1391,Lake Sturgeon,101,ALL,965,4096,2015,Spring
119,1392,Walleye,803,L,730,2940,2015,Spring
119,1393,Rock Bass,601,ALL,144,47,2015,Spring
119,1394,Rock Bass,601,ALL,100,20,2015,Spring
119,1395,Walleye,803,M,484,1144,2015,Spring
119,1396,Walleye,803,M,445,743,2015,Spring
119,1397,Walleye,803,M,384,503,2015,Spring
119,1398,Walleye,803,M,366,381,2015,Spring
119,1399,Walleye,803,M,340,297,2015,Spring
119,1400,Walleye,803,M,366,406,2015,Spring
119,1401,White Bass,133,ALL,309,333,2015,Spring
119,1402,White Bass,133,ALL,256,213,2015,Spring
119,1403,White Bass,133,ALL,310,399,2015,Spring
119,1404,White Bass,133,ALL,358,563,2015,Spring
119,1405,White Bass,133,ALL,275,251,2015,Spring
119,1406,Channel Catfish,119,ALL,326,341,2015,Spring
119,1407,White Perch,132,L,288,330,2015,Spring
119,1408,White Perch,132,L,262,294,2015,Spring
119,1409,White Perch,132,L,266,275,2015,Spring
119,1410,White Perch,132,L,261,287,2015,Spring
119,1411,White Perch,132,L,258,244,2015,Spring
119,1412,White Perch,132,M,213,131,2015,Spring
119,1413,White Perch,132,M,205,122,2015,Spring
119,1414,White Perch,132,M,203,136,2015,Spring
119,1415,White Perch,132,M,200,119,2015,Spring
119,1416,White Perch,132,M,187,98,2015,Spring
119,1417,Yellow Perch,801,L,218,131,2015,Spring
119,1418,Yellow Perch,801,L,215,109,2015,Spring
119,1419,Yellow Perch,801,L,200,91,2015,Spring
119,1420,Yellow Perch,801,L,182,75,2015,Spring
119,1421,Yellow Perch,801,L,235,162,2015,Spring
119,1422,Freshwater Drum,134,S,336,453,2015,Spring
119,1423,Freshwater Drum,134,S,301,328,2015,Spring
119,1424,Freshwater Drum,134,S,286,273,2015,Spring
119,1425,Freshwater Drum,134,S,342,490,2015,Spring
119,1426,Freshwater Drum,134,S,280,240,2015,Spring
119,1427,Freshwater Drum,134,M,418,778,2015,Spring
119,1428,Freshwater Drum,134,M,398,788,2015,Spring
119,1429,Freshwater Drum,134,M,377,449,2015,Spring
119,1430,Freshwater Drum,134,M,380,618,2015,Spring
119,1431,Freshwater Drum,134,M,384,711,2015,Spring
119,1432,Freshwater Drum,134,L,522,1860,2015,Spring
119,1433,Freshwater Drum,134,L,492,1198,2015,Spring
119,1434,Freshwater Drum,134,L,585,2468,2015,Spring
119,1435,Freshwater Drum,134,L,520,1174,2015,Spring
119,1436,White Sucker,405,L,540,1565,2015,Spring
119,1437,White Sucker,405,L,545,1640,2015,Spring
119,1438,White Sucker,405,L,408,726,2015,Spring
119,1439,White Sucker,405,L,426,725,2015,Spring
119,1440,White Sucker,405,M,245,173,2015,Spring
119,1441,White Sucker,405,M,257,193,2015,Spring
119,1442,White Sucker,405,M,300,347,2015,Spring
119,1443,White Sucker,405,M,299,309,2015,Spring
119,1444,Walleye,803,S,204,66,2015,Spring
119,1445,Walleye,803,S,195,51,2015,Spring
119,1446,Walleye,803,S,212,68,2015,Spring
119,1447,Walleye,803,S,195,54,2015,Spring
119,1448,Walleye,803,S,209,68,2015,Spring
119,1449,Yellow Perch,801,M,175,52,2015,Spring
119,1450,Yellow Perch,801,M,142,32,2015,Spring
119,1451,Yellow Perch,801,M,140,32,2015,Spring
119,1452,Yellow Perch,801,M,140,31,2015,Spring
119,1453,Yellow Perch,801,M,152,40,2015,Spring
119,1454,Yellow Perch,801,S,101,13,2015,Spring
119,1455,Yellow Perch,801,S,111,17,2015,Spring
119,1456,Yellow Perch,801,S,120,19,2015,Spring
119,1457,Yellow Perch,801,S,100,12,2015,Spring
119,1458,Yellow Perch,801,S,95,12,2015,Spring
119,1459,White Perch,132,S,90,10,2015,Spring
119,1460,Trout Perch,131,ALL,87,5,2015,Spring
119,1461,Trout Perch,131,ALL,110,8,2015,Spring
119,1462,Trout Perch,131,ALL,88,5,2015,Spring
119,1463,Trout Perch,131,ALL,120,15,2015,Spring
119,1464,Trout Perch,131,ALL,91,6,2015,Spring
119,1465,Emerald Shiner,504,ALL,89,4,2015,Spring
119,1466,Emerald Shiner,504,ALL,85,5,2015,Spring
119,1467,Emerald Shiner,504,ALL,86,4,2015,Spring
119,1468,Emerald Shiner,504,ALL,84,5,2015,Spring
119,1469,Emerald Shiner,504,ALL,65,2,2015,Spring
119,1470,Rainbow Smelt,109,ALL,117,10,2015,Spring
119,1471,Rainbow Smelt,109,ALL,101,5,2015,Spring
119,1472,Rainbow Smelt,109,ALL,102,5,2015,Spring
119,1473,Rainbow Smelt,109,ALL,91,4,2015,Spring
119,1474,Rainbow Smelt,109,ALL,74,3,2015,Spring
118,1475,Walleye,803,L,522,1413,2015,Spring
118,1476,Walleye,803,L,571,1474,2015,Spring
118,1477,Walleye,803,L,575,1455,2015,Spring
118,1478,Walleye,803,L,530,1208,2015,Spring
118,1479,Yellow Perch,801,XL,285,280,2015,Spring
118,1480,Yellow Perch,801,XL,273,223,2015,Spring
118,1481,Freshwater Drum,134,L,541,1944,2015,Spring
118,1482,Freshwater Drum,134,L,557,1970,2015,Spring
118,1483,Freshwater Drum,134,L,633,2660,2015,Spring
118,1484,Freshwater Drum,134,L,548,1814,2015,Spring
118,1485,Freshwater Drum,134,L,491,1172,2015,Spring
118,1486,Freshwater Drum,134,M,417,811,2015,Spring
118,1487,Freshwater Drum,134,M,385,555,2015,Spring
118,1488,Freshwater Drum,134,M,375,623,2015,Spring
118,1489,Freshwater Drum,134,M,434,940,2015,Spring
118,1490,Freshwater Drum,134,M,380,551,2015,Spring
118,1491,Yellow Perch,801,L,209,98,2015,Spring
118,1492,Yellow Perch,801,L,213,101,2015,Spring
118,1493,Yellow Perch,801,L,221,128,2015,Spring
118,1494,Yellow Perch,801,L,205,87,2015,Spring
118,1495,Yellow Perch,801,L,180,59,2015,Spring
118,1496,Yellow Perch,801,S,109,15,2015,Spring
118,1497,Yellow Perch,801,S,104,12,2015,Spring
118,1498,Yellow Perch,801,S,103,13,2015,Spring
118,1499,Yellow Perch,801,S,104,13,2015,Spring
118,1500,Yellow Perch,801,S,100,11,2015,Spring
118,1501,Yellow Perch,801,M,165,48,2015,Spring
118,1502,Yellow Perch,801,M,167,47,2015,Spring
118,1503,Yellow Perch,801,M,166,49,2015,Spring
118,1504,Yellow Perch,801,M,164,53,2015,Spring
118,1505,Yellow Perch,801,M,145,34,2015,Spring
118,1506,White Perch,132,M,198,100,2015,Spring
118,1507,Rainbow Smelt,109,ALL,85,3,2015,Spring
117,1508,Channel Catfish,119,ALL,406,691,2015,Spring
117,1509,Channel Catfish,119,ALL,396,645,2015,Spring
117,1510,Channel Catfish,119,ALL,336,365,2015,Spring
117,1511,White Sucker,405,L,455,865,2015,Spring
117,1512,White Sucker,405,L,477,1154,2015,Spring
117,1513,White Sucker,405,S,202,89,2015,Spring
117,1514,White Sucker,405,S,176,58,2015,Spring
117,1515,Quillback,403,ALL,375,907,2015,Spring
117,1516,Quillback,403,ALL,440,1418,2015,Spring
117,1517,Round Goby,910,ALL,86,8,2015,Spring
117,1518,Round Goby,910,ALL,51,1,2015,Spring
117,1519,Round Goby,910,ALL,40,1,2015,Spring
117,1520,White Perch,132,L,252,222,2015,Spring
117,1521,White Perch,132,L,247,246,2015,Spring
117,1522,White Perch,132,L,239,194,2015,Spring
117,1523,White Perch,132,L,242,213,2015,Spring
117,1524,White Perch,132,L,296,438,2015,Spring
117,1525,White Perch,132,M,191,101,2015,Spring
117,1526,White Perch,132,M,190,101,2015,Spring
117,1527,White Perch,132,M,210,129,2015,Spring
117,1528,White Perch,132,M,202,131,2015,Spring
117,1529,White Perch,132,M,205,141,2015,Spring
117,1530,White Perch,132,S,104,14,2015,Spring
117,1531,White Perch,132,S,94,13,2015,Spring
117,1532,White Perch,132,S,104,15,2015,Spring
117,1533,White Perch,132,S,98,13,2015,Spring
117,1534,White Perch,132,S,93,9,2015,Spring
117,1535,White Bass,133,ALL,306,303,2015,Spring
117,1536,White Bass,133,ALL,362,594,2015,Spring
117,1537,White Bass,133,ALL,257,193,2015,Spring
117,1538,White Bass,133,ALL,306,364,2015,Spring
117,1539,White Bass,133,ALL,300,324,2015,Spring
117,1540,Yellow Perch,801,L,241,147,2015,Spring
117,1541,Yellow Perch,801,L,198,97,2015,Spring
117,1542,Yellow Perch,801,L,191,79,2015,Spring
117,1543,Yellow Perch,801,L,196,84,2015,Spring
117,1544,Yellow Perch,801,L,175,60,2015,Spring
117,1545,Yellow Perch,801,M,160,46,2015,Spring
117,1546,Yellow Perch,801,M,156,45,2015,Spring
117,1547,Yellow Perch,801,M,160,48,2015,Spring
117,1548,Yellow Perch,801,M,166,53,2015,Spring
117,1549,Yellow Perch,801,M,149,40,2015,Spring
117,1550,Yellow Perch,801,S,114,19,2015,Spring
117,1551,Yellow Perch,801,S,109,15,2015,Spring
117,1552,Yellow Perch,801,S,118,21,2015,Spring
117,1553,Yellow Perch,801,S,110,15,2015,Spring
117,1554,Yellow Perch,801,S,114,17,2015,Spring
117,1555,Freshwater Drum,134,M,322,379,2015,Spring
117,1556,Freshwater Drum,134,M,333,468,2015,Spring
117,1557,Freshwater Drum,134,M,380,573,2015,Spring
117,1558,Freshwater Drum,134,M,286,265,2015,Spring
117,1559,Freshwater Drum,134,M,350,454,2015,Spring
117,1560,Freshwater Drum,134,L,662,2814,2015,Spring
117,1561,Freshwater Drum,134,L,606,2602,2015,Spring
117,1562,Freshwater Drum,134,L,505,1632,2015,Spring
117,1563,Freshwater Drum,134,L,430,896,2015,Spring
117,1564,Walleye,803,S,220,76,2015,Spring
117,1565,Walleye,803,S,202,61,2015,Spring
117,1566,Walleye,803,S,212,62,2015,Spring
117,1567,Walleye,803,S,188,47,2015,Spring
117,1568,Walleye,803,S,180,37,2015,Spring
117,1569,Rainbow Smelt,109,ALL,120,10,2015,Spring
117,1570,Rainbow Smelt,109,ALL,110,8,2015,Spring
117,1571,Rainbow Smelt,109,ALL,77,3,2015,Spring
117,1572,Rainbow Smelt,109,ALL,85,3,2015,Spring
117,1573,Rainbow Smelt,109,ALL,89,3,2015,Spring
117,1574,Trout Perch,131,ALL,90,6,2015,Spring
117,1575,Emerald Shiner,504,ALL,66,3,2015,Spring
126,1576,Walleye,803,M,490,889,2015,Spring
126,1577,Walleye,803,M,358,370,2015,Spring
126,1578,Walleye,803,S,210,73,2015,Spring
126,1579,Walleye,803,S,204,56,2015,Spring
126,1580,White Perch,132,L,265,267,2015,Spring
126,1581,White Perch,132,L,256,264,2015,Spring
126,1582,White Perch,132,L,244,216,2015,Spring
126,1583,White Perch,132,L,265,254,2015,Spring
126,1584,White Perch,132,L,222,156,2015,Spring
126,1585,White Perch,132,L,279,326,2015,Spring
126,1586,White Perch,132,L,272,279,2015,Spring
126,1587,White Perch,132,M,229,152,2015,Spring
126,1588,White Perch,132,M,194,110,2015,Spring
126,1589,White Perch,132,M,208,124,2015,Spring
126,1590,White Perch,132,M,225,169,2015,Spring
126,1591,White Perch,132,S,160,62,2015,Spring
126,1592,White Perch,132,XS,97,11,2015,Spring
126,1593,White Perch,132,XS,95,11,2015,Spring
126,1594,Channel Catfish,119,ALL,450,951,2015,Spring
126,1595,Channel Catfish,119,ALL,335,293,2015,Spring
126,1596,Channel Catfish,119,ALL,370,450,2015,Spring
126,1597,Channel Catfish,119,ALL,400,490,2015,Spring
126,1598,Channel Catfish,119,ALL,433,853,2015,Spring
126,1599,White Sucker,405,ALL,432,785,2015,Spring
126,1600,Shorthead Redhorse,418,ALL,488,898,2015,Spring
126,1601,Yellow Perch,801,M,189,82,2015,Spring
126,1602,Yellow Perch,801,M,186,75,2015,Spring
126,1603,Yellow Perch,801,M,176,58,2015,Spring
126,1604,Yellow Perch,801,M,171,59,2015,Spring
126,1605,Yellow Perch,801,M,165,50,2015,Spring
126,1606,White Bass,133,ALL,299,329,2015,Spring
126,1607,White Bass,133,ALL,295,276,2015,Spring
126,1608,White Bass,133,ALL,277,219,2015,Spring
126,1609,Yellow Perch,801,S,136,28,2015,Spring
126,1610,Yellow Perch,801,S,115,17,2015,Spring
126,1611,Yellow Perch,801,S,114,15,2015,Spring
126,1612,Yellow Perch,801,S,100,10,2015,Spring
126,1613,Yellow Perch,801,S,110,13,2015,Spring
126,1614,Rainbow Smelt,109,ALL,90,4,2015,Spring
126,1615,Freshwater Drum,134,ALL,318,391,2015,Spring
126,1616,Freshwater Drum,134,ALL,500,1361,2015,Spring
126,1617,Freshwater Drum,134,ALL,403,677,2015,Spring
126,1618,Freshwater Drum,134,ALL,409,684,2015,Spring
126,1619,Freshwater Drum,134,ALL,450,967,2015,Spring
126,1620,Freshwater Drum,134,ALL,460,945,2015,Spring
126,1621,Freshwater Drum,134,ALL,375,590,2015,Spring
126,1622,Freshwater Drum,134,ALL,330,412,2015,Spring
126,1623,Freshwater Drum,134,ALL,369,502,2015,Spring
126,1624,Freshwater Drum,134,ALL,306,285,2015,Spring
126,1625,Freshwater Drum,134,ALL,315,349,2015,Spring
126,1626,Freshwater Drum,134,ALL,307,329,2015,Spring
126,1627,Freshwater Drum,134,ALL,294,290,2015,Spring
126,1628,Freshwater Drum,134,ALL,251,162,2015,Spring
126,1629,Freshwater Drum,134,ALL,313,332,2015,Spring
131,1630,White Sucker,405,ALL,502,1397,2015,Spring
131,1631,Channel Catfish,119,ALL,422,723,2015,Spring
131,1632,Channel Catfish,119,ALL,364,437,2015,Spring
131,1633,Walleye,803,M,377,430,2015,Spring
131,1634,Yellow Perch,801,XL,328,380,2015,Spring
131,1635,Yellow Perch,801,L,240,159,2015,Spring
131,1636,Yellow Perch,801,L,208,126,2015,Spring
131,1637,Yellow Perch,801,L,202,94,2015,Spring
131,1638,Yellow Perch,801,L,200,,2015,Spring
131,1639,Yellow Perch,801,L,186,73,2015,Spring
131,1640,Yellow Perch,801,L,176,67,2015,Spring
131,1641,Yellow Perch,801,M,182,70,2015,Spring
131,1642,Yellow Perch,801,M,176,63,2015,Spring
131,1643,Yellow Perch,801,M,164,60,2015,Spring
131,1644,Yellow Perch,801,M,166,56,2015,Spring
131,1645,Yellow Perch,801,M,176,60,2015,Spring
131,1646,White Perch,132,L,258,251,2015,Spring
131,1647,White Perch,132,L,269,283,2015,Spring
131,1648,White Perch,132,L,245,202,2015,Spring
131,1649,White Perch,132,L,213,150,2015,Spring
131,1650,White Perch,132,L,203,120,2015,Spring
131,1651,White Bass,133,ALL,308,316,2015,Spring
131,1652,Walleye,803,S,227,85,2015,Spring
131,1653,Walleye,803,S,208,65,2015,Spring
131,1654,Walleye,803,S,205,62,2015,Spring
131,1655,Walleye,803,S,184,49,2015,Spring
131,1656,Walleye,803,S,180,46,2015,Spring
131,1657,Freshwater Drum,134,S,290,261,2015,Spring
131,1658,Freshwater Drum,134,S,347,456,2015,Spring
131,1659,Freshwater Drum,134,S,327,331,2015,Spring
131,1660,Freshwater Drum,134,M,330,348,2015,Spring
131,1661,Freshwater Drum,134,M,404,724,2015,Spring
131,1662,Freshwater Drum,134,M,334,402,2015,Spring
131,1663,Freshwater Drum,134,M,385,539,2015,Spring
131,1664,Freshwater Drum,134,M,416,955,2015,Spring
131,1665,Freshwater Drum,134,L,556,1676,2015,Spring
131,1666,Freshwater Drum,134,L,462,970,2015,Spring
131,1667,Freshwater Drum,134,L,522,1410,2015,Spring
131,1668,Freshwater Drum,134,L,533,1926,2015,Spring
131,1669,Freshwater Drum,134,L,433,948,2015,Spring
131,1670,Yellow Perch,801,S,109,16,2015,Spring
131,1671,Yellow Perch,801,S,95,11,2015,Spring
131,1672,Yellow Perch,801,S,99,12,2015,Spring
131,1673,Yellow Perch,801,S,107,16,2015,Spring
131,1674,Yellow Perch,801,S,104,14,2015,Spring
131,1675,Rainbow Smelt,109,ALL,90,5,2015,Spring
131,1676,Rainbow Smelt,109,ALL,101,7,2015,Spring
131,1677,Rainbow Smelt,109,ALL,99,6,2015,Spring
131,1678,Rainbow Smelt,109,ALL,88,4,2015,Spring
131,1679,Rainbow Smelt,109,ALL,94,6,2015,Spring
131,1680,Emerald Shiner,504,ALL,93,6,2015,Spring
131,1681,Trout Perch,131,ALL,95,8,2015,Spring
136,1683,White Sucker,405,ALL,481,1079,2015,Spring
136,1684,White Sucker,405,ALL,450,903,2015,Spring
136,1685,White Sucker,405,ALL,525,1395,2015,Spring
136,1686,White Sucker,405,ALL,433,906,2015,Spring
136,1687,White Sucker,405,ALL,327,371,2015,Spring
136,1688,Walleye,803,L,481,950,2015,Spring
136,1689,Walleye,803,L,481,969,2015,Spring
136,1690,Yellow Perch,801,L,267,217,2015,Spring
136,1691,Yellow Perch,801,L,230,134,2015,Spring
136,1692,Yellow Perch,801,L,218,126,2015,Spring
136,1693,Yellow Perch,801,L,208,99,2015,Spring
136,1694,Yellow Perch,801,L,225,132,2015,Spring
136,1695,Yellow Perch,801,L,200,88,2015,Spring
136,1696,Yellow Perch,801,M,180,67,2015,Spring
136,1697,Yellow Perch,801,M,169,55,2015,Spring
136,1698,Yellow Perch,801,M,166,54,2015,Spring
136,1699,Yellow Perch,801,M,166,51,2015,Spring
136,1700,Yellow Perch,801,M,170,56,2015,Spring
136,1701,White Bass,133,ALL,297,283,2015,Spring
136,1702,White Bass,133,ALL,290,295,2015,Spring
136,1703,Freshwater Drum,134,S,291,262,2015,Spring
136,1704,Freshwater Drum,134,S,312,318,2015,Spring
136,1705,Freshwater Drum,134,S,306,337,2015,Spring
136,1706,White Perch,132,L,240,185,2015,Spring
136,1707,White Perch,132,L,245,244,2015,Spring
136,1708,White Perch,132,L,235,178,2015,Spring
136,1709,White Perch,132,L,230,166,2015,Spring
136,1710,White Perch,132,L,213,127,2015,Spring
136,1711,White Perch,132,M,193,107,2015,Spring
136,1712,White Perch,132,M,176,76,2015,Spring
136,1713,White Perch,132,M,222,142,2015,Spring
136,1714,White Perch,132,M,205,116,2015,Spring
136,1715,White Perch,132,M,198,103,2015,Spring
136,1716,White Perch,132,S,91,8,2015,Spring
136,1717,Freshwater Drum,134,M,369,486,2015,Spring
136,1718,Freshwater Drum,134,M,374,522,2015,Spring
136,1719,Freshwater Drum,134,M,394,567,2015,Spring
136,1720,Freshwater Drum,134,M,389,534,2015,Spring
136,1721,Freshwater Drum,134,M,412,734,2015,Spring
136,1722,Walleye,803,S,211,74,2015,Spring
136,1723,Walleye,803,S,206,69,2015,Spring
136,1724,Walleye,803,S,210,73,2015,Spring
136,1725,Walleye,803,S,210,63,2015,Spring
136,1726,Walleye,803,S,202,58,2015,Spring
136,1727,Yellow Perch,801,S,106,12,2015,Spring
136,1728,Yellow Perch,801,S,104,11,2015,Spring
136,1729,Yellow Perch,801,S,106,10,2015,Spring
136,1730,Yellow Perch,801,S,108,11,2015,Spring
136,1731,Yellow Perch,801,S,104,10,2015,Spring
136,1732,Rainbow Smelt,109,S,92,4,2015,Spring
136,1733,Rainbow Smelt,109,S,107,9,2015,Spring
136,1734,Rainbow Smelt,109,S,96,4,2015,Spring
136,1735,Rainbow Smelt,109,S,90,6,2015,Spring
136,1736,Rainbow Smelt,109,S,95,6,2015,Spring
140,1737,Walleye,803,L,505,1322,2015,Spring
140,1738,White Perch,132,L,302,422,2015,Spring
140,1739,Freshwater Drum,134,M,404,813,2015,Spring
140,1740,Yellow Perch,801,M,138,24,2015,Spring
140,1741,Yellow Perch,801,S,108,14,2015,Spring
140,1742,Yellow Perch,801,S,106,15,2015,Spring
140,1743,Yellow Perch,801,S,110,16,2015,Spring
140,1744,Yellow Perch,801,S,96,10,2015,Spring
140,1745,Yellow Perch,801,S,70,5,2015,Spring
140,1746,Round Goby,910,ALL,91,10,2015,Spring
140,1747,Round Goby,910,ALL,65,5,2015,Spring
140,1748,Emerald Shiner,504,ALL,65,2,2015,Spring
135,1749,Freshwater Drum,134,L,576,1922,2015,Spring
135,1750,Freshwater Drum,134,L,522,1618,2015,Spring
135,1751,Freshwater Drum,134,L,460,1090,2015,Spring
135,1752,Freshwater Drum,134,L,469,1124,2015,Spring
135,1753,Yellow Perch,801,L,230,142,2015,Spring
135,1754,Yellow Perch,801,L,207,95,2015,Spring
135,1755,Yellow Perch,801,L,204,108,2015,Spring
135,1756,Yellow Perch,801,L,217,113,2015,Spring
135,1757,Yellow Perch,801,L,181,69,2015,Spring
135,1758,White Perch,132,L,222,142,2015,Spring
135,1759,Yellow Perch,801,M,186,85,2015,Spring
135,1760,Yellow Perch,801,M,180,67,2015,Spring
135,1761,Walleye,803,S,210,66,2015,Spring
135,1762,Walleye,803,S,207,74,2015,Spring
135,1763,Walleye,803,S,214,83,2015,Spring
135,1764,Trout Perch,131,ALL,125,18,2015,Spring
135,1765,Round Goby,910,ALL,78,7,2015,Spring
135,1766,Round Goby,910,ALL,72,6,2015,Spring
135,1767,Round Goby,910,ALL,82,7,2015,Spring
135,1768,Round Goby,910,ALL,75,5,2015,Spring
135,1769,Round Goby,910,ALL,69,4,2015,Spring
135,1770,Yellow Perch,801,S,100,12,2015,Spring
135,1771,Yellow Perch,801,S,116,18,2015,Spring
135,1772,Yellow Perch,801,S,105,13,2015,Spring
135,1773,Yellow Perch,801,S,92,8,2015,Spring
135,1774,Yellow Perch,801,S,80,5,2015,Spring
135,1775,White Perch,132,M,201,111,2015,Spring
135,1776,White Perch,132,M,192,105,2015,Spring
135,1777,White Perch,132,M,190,94,2015,Spring
135,1778,White Perch,132,M,198,106,2015,Spring
135,1779,White Perch,132,M,172,67,2015,Spring
135,1780,Rainbow Smelt,109,ALL,73,2,2015,Spring
135,1781,Rainbow Smelt,109,ALL,88,4,2015,Spring
135,1782,Rainbow Smelt,109,ALL,110,6,2015,Spring
135,1783,Rainbow Smelt,109,ALL,90,3,2015,Spring
135,1784,Rainbow Smelt,109,ALL,93,3,2015,Spring
135,1785,Freshwater Drum,134,M,378,507,2015,Spring
135,1786,Freshwater Drum,134,M,426,793,2015,Spring
135,1787,Freshwater Drum,134,M,365,513,2015,Spring
135,1788,Freshwater Drum,134,M,355,464,2015,Spring
135,1789,Freshwater Drum,134,M,296,277,2015,Spring
139,1790,Walleye,803,L,690,2980,2015,Spring
139,1791,Yellow Perch,801,L,206,108,2015,Spring
139,1792,Yellow Perch,801,L,203,100,2015,Spring
139,1793,Yellow Perch,801,L,198,93,2015,Spring
