"","serial","species","life_stage","NperHA","KgperHA","year","season"
"25606",107,"Silver Lamprey","YOY",0,0,2015,"Spring"
"25607",107,"Silver Lamprey","Age_1",0,0,2015,"Spring"
"25608",107,"Silver Lamprey","Age_2+",0,0,2015,"Spring"
"25609",107,"Silver Lamprey","YAO",0,0,2015,"Spring"
"25610",107,"Silver Lamprey","ALL",0,0,2015,"Spring"
"25611",107,"Smallmouth Bass","YOY",0,0,2015,"Spring"
"25612",107,"Smallmouth Bass","Age_1",0,0,2015,"Spring"
"25613",107,"Smallmouth Bass","Age_2+",0,0,2015,"Spring"
"25614",107,"Smallmouth Bass","YAO",0,0,2015,"Spring"
"25615",107,"Smallmouth Bass","ALL",0,0,2015,"Spring"
"25616",107,"Spottail Shiner","YOY",0,0,2015,"Spring"
"25617",107,"Spottail Shiner","Age_1",0,0,2015,"Spring"
"25618",107,"Spottail Shiner","Age_2+",0,0,2015,"Spring"
"25619",107,"Spottail Shiner","YAO",0,0,2015,"Spring"
"25620",107,"Spottail Shiner","ALL",0,0,2015,"Spring"
"25621",107,"Trout Perch","YAO",27.64208949,0.24325039,2015,"Spring"
"25622",107,"Trout Perch","YOY",0,0,2015,"Spring"
"25623",107,"Trout Perch","Age_1",0,0,2015,"Spring"
"25624",107,"Trout Perch","Age_2+",0,0,2015,"Spring"
"25625",107,"Trout Perch","ALL",0,0,2015,"Spring"
"25626",107,"Walleye","Age_1",20.42675781,1.26918255,2015,"Spring"
"25627",107,"Walleye","Age_2+",2.72359357,1.70155225,2015,"Spring"
"25628",107,"Walleye","YOY",0,0,2015,"Spring"
"25629",107,"Walleye","YAO",0,0,2015,"Spring"
"25630",107,"Walleye","ALL",0,0,2015,"Spring"
"25631",107,"White Bass","Age_2+",2.71060398,1.49218749,2015,"Spring"
"25632",107,"White Bass","YOY",0,0,2015,"Spring"
"25633",107,"White Bass","Age_1",0,0,2015,"Spring"
"25634",107,"White Bass","YAO",0,0,2015,"Spring"
"25635",107,"White Bass","ALL",0,0,2015,"Spring"
"25636",107,"White Perch","Age_1",1.36217608,0.01849205,2015,"Spring"
"25637",107,"White Perch","Age_2+",6.80853618,1.88119855,2015,"Spring"
"25638",107,"White Perch","YOY",0,0,2015,"Spring"
"25639",107,"White Perch","YAO",0,0,2015,"Spring"
"25640",107,"White Perch","ALL",0,0,2015,"Spring"
"25641",107,"White Sucker","YAO",2.72357075,0.32819028,2015,"Spring"
"25642",107,"White Sucker","YOY",0,0,2015,"Spring"
"25643",107,"White Sucker","Age_1",0,0,2015,"Spring"
"25644",107,"White Sucker","Age_2+",0,0,2015,"Spring"
"25645",107,"White Sucker","ALL",0,0,2015,"Spring"
"25646",107,"Yellow Perch","Age_1",13.61730277,0.13344957,2015,"Spring"
"25647",107,"Yellow Perch","YOY",0,0,2015,"Spring"
"25648",107,"Yellow Perch","Age_2+",0,0,2015,"Spring"
"25649",107,"Yellow Perch","YAO",0,0,2015,"Spring"
"25650",107,"Yellow Perch","ALL",0,0,2015,"Spring"
"25651",108,"Alewife","YOY",0,0,2015,"Spring"
"25652",108,"Alewife","Age_1",0,0,2015,"Spring"
"25653",108,"Alewife","Age_2+",0,0,2015,"Spring"
"25654",108,"Alewife","YAO",0,0,2015,"Spring"
"25655",108,"Alewife","ALL",0,0,2015,"Spring"
"25656",108,"Brown Bullhead","YOY",0,0,2015,"Spring"
"25657",108,"Brown Bullhead","Age_1",0,0,2015,"Spring"
"25658",108,"Brown Bullhead","Age_2+",0,0,2015,"Spring"
"25659",108,"Brown Bullhead","YAO",0,0,2015,"Spring"
"25660",108,"Brown Bullhead","ALL",0,0,2015,"Spring"
"25661",108,"Channel Catfish","YAO",5.47824428,2.35153636,2015,"Spring"
"25662",108,"Channel Catfish","YOY",0,0,2015,"Spring"
"25663",108,"Channel Catfish","Age_1",0,0,2015,"Spring"
"25664",108,"Channel Catfish","Age_2+",0,0,2015,"Spring"
"25665",108,"Channel Catfish","ALL",0,0,2015,"Spring"
"25666",108,"Common Carp","YOY",0,0,2015,"Spring"
"25667",108,"Common Carp","Age_1",0,0,2015,"Spring"
"25668",108,"Common Carp","Age_2+",0,0,2015,"Spring"
"25669",108,"Common Carp","YAO",0,0,2015,"Spring"
"25670",108,"Common Carp","ALL",0,0,2015,"Spring"
"25671",108,"Emerald Shiner","YOY",0,0,2015,"Spring"
"25672",108,"Emerald Shiner","Age_1",0,0,2015,"Spring"
"25673",108,"Emerald Shiner","Age_2+",0,0,2015,"Spring"
"25674",108,"Emerald Shiner","YAO",0,0,2015,"Spring"
"25675",108,"Emerald Shiner","ALL",0,0,2015,"Spring"
"25676",108,"Freshwater Drum","YAO",85.29709452,40.64460424,2015,"Spring"
"25677",108,"Freshwater Drum","YOY",0,0,2015,"Spring"
"25678",108,"Freshwater Drum","Age_1",0,0,2015,"Spring"
"25679",108,"Freshwater Drum","Age_2+",0,0,2015,"Spring"
"25680",108,"Freshwater Drum","ALL",0,0,2015,"Spring"
"25681",108,"Gizzard Shad","YOY",0,0,2015,"Spring"
"25682",108,"Gizzard Shad","Age_1",0,0,2015,"Spring"
"25683",108,"Gizzard Shad","Age_2+",0,0,2015,"Spring"
"25684",108,"Gizzard Shad","YAO",0,0,2015,"Spring"
"25685",108,"Gizzard Shad","ALL",0,0,2015,"Spring"
"25686",108,"Golden Redhorse","YOY",0,0,2015,"Spring"
"25687",108,"Golden Redhorse","Age_1",0,0,2015,"Spring"
"25688",108,"Golden Redhorse","Age_2+",0,0,2015,"Spring"
"25689",108,"Golden Redhorse","YAO",0,0,2015,"Spring"
"25690",108,"Golden Redhorse","ALL",0,0,2015,"Spring"
"25691",108,"Goldfish","YOY",0,0,2015,"Spring"
"25692",108,"Goldfish","Age_1",0,0,2015,"Spring"
"25693",108,"Goldfish","Age_2+",0,0,2015,"Spring"
"25694",108,"Goldfish","YAO",0,0,2015,"Spring"
"25695",108,"Goldfish","ALL",0,0,2015,"Spring"
"25696",108,"Lake Sturgeon","YOY",0,0,2015,"Spring"
"25697",108,"Lake Sturgeon","Age_1",0,0,2015,"Spring"
"25698",108,"Lake Sturgeon","Age_2+",0,0,2015,"Spring"
"25699",108,"Lake Sturgeon","YAO",0,0,2015,"Spring"
"25700",108,"Lake Sturgeon","ALL",0,0,2015,"Spring"
"25701",108,"Lake Trout","YOY",0,0,2015,"Spring"
"25702",108,"Lake Trout","Age_1",0,0,2015,"Spring"
"25703",108,"Lake Trout","Age_2+",0,0,2015,"Spring"
"25704",108,"Lake Trout","YAO",0,0,2015,"Spring"
"25705",108,"Lake Trout","ALL",0,0,2015,"Spring"
"25706",108,"Lake Whitefish","YOY",0,0,2015,"Spring"
"25707",108,"Lake Whitefish","Age_1",0,0,2015,"Spring"
"25708",108,"Lake Whitefish","Age_2+",0,0,2015,"Spring"
"25709",108,"Lake Whitefish","YAO",0,0,2015,"Spring"
"25710",108,"Lake Whitefish","ALL",0,0,2015,"Spring"
"25711",108,"Logperch","YOY",0,0,2015,"Spring"
"25712",108,"Logperch","Age_1",0,0,2015,"Spring"
"25713",108,"Logperch","Age_2+",0,0,2015,"Spring"
"25714",108,"Logperch","YAO",0,0,2015,"Spring"
"25715",108,"Logperch","ALL",0,0,2015,"Spring"
"25716",108,"Mimic Shiner","YOY",0,0,2015,"Spring"
"25717",108,"Mimic Shiner","Age_1",0,0,2015,"Spring"
"25718",108,"Mimic Shiner","Age_2+",0,0,2015,"Spring"
"25719",108,"Mimic Shiner","YAO",0,0,2015,"Spring"
"25720",108,"Mimic Shiner","ALL",0,0,2015,"Spring"
"25721",108,"Muskelunge","YOY",0,0,2015,"Spring"
"25722",108,"Muskelunge","Age_1",0,0,2015,"Spring"
"25723",108,"Muskelunge","Age_2+",0,0,2015,"Spring"
"25724",108,"Muskelunge","YAO",0,0,2015,"Spring"
"25725",108,"Muskelunge","ALL",0,0,2015,"Spring"
"25726",108,"Quillback","YOY",0,0,2015,"Spring"
"25727",108,"Quillback","Age_1",0,0,2015,"Spring"
"25728",108,"Quillback","Age_2+",0,0,2015,"Spring"
"25729",108,"Quillback","YAO",0,0,2015,"Spring"
"25730",108,"Quillback","ALL",0,0,2015,"Spring"
"25731",108,"Rainbow Smelt","YAO",1.36975048,0.01164288,2015,"Spring"
"25732",108,"Rainbow Smelt","YOY",0,0,2015,"Spring"
"25733",108,"Rainbow Smelt","Age_1",0,0,2015,"Spring"
"25734",108,"Rainbow Smelt","Age_2+",0,0,2015,"Spring"
"25735",108,"Rainbow Smelt","ALL",0,0,2015,"Spring"
"25736",108,"Rock Bass","YOY",0,0,2015,"Spring"
"25737",108,"Rock Bass","Age_1",0,0,2015,"Spring"
"25738",108,"Rock Bass","Age_2+",0,0,2015,"Spring"
"25739",108,"Rock Bass","YAO",0,0,2015,"Spring"
"25740",108,"Rock Bass","ALL",0,0,2015,"Spring"
"25741",108,"Round Goby","YOY",0,0,2015,"Spring"
"25742",108,"Round Goby","Age_1",0,0,2015,"Spring"
"25743",108,"Round Goby","Age_2+",0,0,2015,"Spring"
"25744",108,"Round Goby","YAO",0,0,2015,"Spring"
"25745",108,"Round Goby","ALL",0,0,2015,"Spring"
"25746",108,"Shorthead Redhorse","YOY",0,0,2015,"Spring"
"25747",108,"Shorthead Redhorse","Age_1",0,0,2015,"Spring"
"25748",108,"Shorthead Redhorse","Age_2+",0,0,2015,"Spring"
"25749",108,"Shorthead Redhorse","YAO",0,0,2015,"Spring"
"25750",108,"Shorthead Redhorse","ALL",0,0,2015,"Spring"
"25751",108,"Silver Chub","YOY",0,0,2015,"Spring"
"25752",108,"Silver Chub","Age_1",0,0,2015,"Spring"
"25753",108,"Silver Chub","Age_2+",0,0,2015,"Spring"
"25754",108,"Silver Chub","YAO",0,0,2015,"Spring"
"25755",108,"Silver Chub","ALL",0,0,2015,"Spring"
"25756",108,"Silver Lamprey","YOY",0,0,2015,"Spring"
"25757",108,"Silver Lamprey","Age_1",0,0,2015,"Spring"
"25758",108,"Silver Lamprey","Age_2+",0,0,2015,"Spring"
"25759",108,"Silver Lamprey","YAO",0,0,2015,"Spring"
"25760",108,"Silver Lamprey","ALL",0,0,2015,"Spring"
"25761",108,"Smallmouth Bass","YOY",0,0,2015,"Spring"
"25762",108,"Smallmouth Bass","Age_1",0,0,2015,"Spring"
"25763",108,"Smallmouth Bass","Age_2+",0,0,2015,"Spring"
"25764",108,"Smallmouth Bass","YAO",0,0,2015,"Spring"
"25765",108,"Smallmouth Bass","ALL",0,0,2015,"Spring"
"25766",108,"Spottail Shiner","YOY",0,0,2015,"Spring"
"25767",108,"Spottail Shiner","Age_1",0,0,2015,"Spring"
"25768",108,"Spottail Shiner","Age_2+",0,0,2015,"Spring"
"25769",108,"Spottail Shiner","YAO",0,0,2015,"Spring"
"25770",108,"Spottail Shiner","ALL",0,0,2015,"Spring"
"25771",108,"Trout Perch","YAO",1.36975048,0.01849163,2015,"Spring"
"25772",108,"Trout Perch","YOY",0,0,2015,"Spring"
"25773",108,"Trout Perch","Age_1",0,0,2015,"Spring"
"25774",108,"Trout Perch","Age_2+",0,0,2015,"Spring"
"25775",108,"Trout Perch","ALL",0,0,2015,"Spring"
"25776",108,"Walleye","Age_1",1.36975048,0.06848752,2015,"Spring"
"25777",108,"Walleye","Age_2+",2.73950095,1.23962418,2015,"Spring"
"25778",108,"Walleye","YOY",0,0,2015,"Spring"
"25779",108,"Walleye","YAO",0,0,2015,"Spring"
"25780",108,"Walleye","ALL",0,0,2015,"Spring"
"25781",108,"White Bass","Age_2+",16.05176338,4.314714,2015,"Spring"
"25782",108,"White Bass","YOY",0,0,2015,"Spring"
"25783",108,"White Bass","Age_1",0,0,2015,"Spring"
"25784",108,"White Bass","YAO",0,0,2015,"Spring"
"25785",108,"White Bass","ALL",0,0,2015,"Spring"
"25786",108,"White Perch","Age_2+",9.5879293,1.32039484,2015,"Spring"
"25787",108,"White Perch","YOY",0,0,2015,"Spring"
"25788",108,"White Perch","Age_1",0,0,2015,"Spring"
"25789",108,"White Perch","YAO",0,0,2015,"Spring"
"25790",108,"White Perch","ALL",0,0,2015,"Spring"
"25791",108,"White Sucker","YAO",4.09122998,2.12198462,2015,"Spring"
"25792",108,"White Sucker","YOY",0,0,2015,"Spring"
"25793",108,"White Sucker","Age_1",0,0,2015,"Spring"
"25794",108,"White Sucker","Age_2+",0,0,2015,"Spring"
"25795",108,"White Sucker","ALL",0,0,2015,"Spring"
"25796",108,"Yellow Perch","Age_1",17.79322876,0.23268069,2015,"Spring"
"25797",108,"Yellow Perch","Age_2+",15.08078264,0.89599371,2015,"Spring"
"25798",108,"Yellow Perch","YOY",0,0,2015,"Spring"
"25799",108,"Yellow Perch","YAO",0,0,2015,"Spring"
"25800",108,"Yellow Perch","ALL",0,0,2015,"Spring"
"25801",109,"Alewife","YOY",0,0,2015,"Spring"
"25802",109,"Alewife","Age_1",0,0,2015,"Spring"
"25803",109,"Alewife","Age_2+",0,0,2015,"Spring"
"25804",109,"Alewife","YAO",0,0,2015,"Spring"
"25805",109,"Alewife","ALL",0,0,2015,"Spring"
"25806",109,"Brown Bullhead","YOY",0,0,2015,"Spring"
"25807",109,"Brown Bullhead","Age_1",0,0,2015,"Spring"
"25808",109,"Brown Bullhead","Age_2+",0,0,2015,"Spring"
"25809",109,"Brown Bullhead","YAO",0,0,2015,"Spring"
"25810",109,"Brown Bullhead","ALL",0,0,2015,"Spring"
"25811",109,"Channel Catfish","YOY",0,0,2015,"Spring"
"25812",109,"Channel Catfish","Age_1",0,0,2015,"Spring"
"25813",109,"Channel Catfish","Age_2+",0,0,2015,"Spring"
"25814",109,"Channel Catfish","YAO",0,0,2015,"Spring"
"25815",109,"Channel Catfish","ALL",0,0,2015,"Spring"
"25816",109,"Common Carp","YOY",0,0,2015,"Spring"
"25817",109,"Common Carp","Age_1",0,0,2015,"Spring"
"25818",109,"Common Carp","Age_2+",0,0,2015,"Spring"
"25819",109,"Common Carp","YAO",0,0,2015,"Spring"
"25820",109,"Common Carp","ALL",0,0,2015,"Spring"
"25821",109,"Emerald Shiner","YOY",0,0,2015,"Spring"
"25822",109,"Emerald Shiner","Age_1",0,0,2015,"Spring"
"25823",109,"Emerald Shiner","Age_2+",0,0,2015,"Spring"
"25824",109,"Emerald Shiner","YAO",0,0,2015,"Spring"
"25825",109,"Emerald Shiner","ALL",0,0,2015,"Spring"
"25826",109,"Freshwater Drum","YAO",26.57630991,31.55386004,2015,"Spring"
"25827",109,"Freshwater Drum","YOY",0,0,2015,"Spring"
"25828",109,"Freshwater Drum","Age_1",0,0,2015,"Spring"
"25829",109,"Freshwater Drum","Age_2+",0,0,2015,"Spring"
"25830",109,"Freshwater Drum","ALL",0,0,2015,"Spring"
"25831",109,"Gizzard Shad","YOY",0,0,2015,"Spring"
"25832",109,"Gizzard Shad","Age_1",0,0,2015,"Spring"
"25833",109,"Gizzard Shad","Age_2+",0,0,2015,"Spring"
"25834",109,"Gizzard Shad","YAO",0,0,2015,"Spring"
"25835",109,"Gizzard Shad","ALL",0,0,2015,"Spring"
"25836",109,"Golden Redhorse","YOY",0,0,2015,"Spring"
"25837",109,"Golden Redhorse","Age_1",0,0,2015,"Spring"
"25838",109,"Golden Redhorse","Age_2+",0,0,2015,"Spring"
"25839",109,"Golden Redhorse","YAO",0,0,2015,"Spring"
"25840",109,"Golden Redhorse","ALL",0,0,2015,"Spring"
"25841",109,"Goldfish","YOY",0,0,2015,"Spring"
"25842",109,"Goldfish","Age_1",0,0,2015,"Spring"
"25843",109,"Goldfish","Age_2+",0,0,2015,"Spring"
"25844",109,"Goldfish","YAO",0,0,2015,"Spring"
"25845",109,"Goldfish","ALL",0,0,2015,"Spring"
"25846",109,"Lake Sturgeon","YOY",0,0,2015,"Spring"
"25847",109,"Lake Sturgeon","Age_1",0,0,2015,"Spring"
"25848",109,"Lake Sturgeon","Age_2+",0,0,2015,"Spring"
"25849",109,"Lake Sturgeon","YAO",0,0,2015,"Spring"
"25850",109,"Lake Sturgeon","ALL",0,0,2015,"Spring"
"25851",109,"Lake Trout","YOY",0,0,2015,"Spring"
"25852",109,"Lake Trout","Age_1",0,0,2015,"Spring"
"25853",109,"Lake Trout","Age_2+",0,0,2015,"Spring"
"25854",109,"Lake Trout","YAO",0,0,2015,"Spring"
"25855",109,"Lake Trout","ALL",0,0,2015,"Spring"
"25856",109,"Lake Whitefish","YOY",0,0,2015,"Spring"
"25857",109,"Lake Whitefish","Age_1",0,0,2015,"Spring"
"25858",109,"Lake Whitefish","Age_2+",0,0,2015,"Spring"
"25859",109,"Lake Whitefish","YAO",0,0,2015,"Spring"
"25860",109,"Lake Whitefish","ALL",0,0,2015,"Spring"
"25861",109,"Logperch","YOY",0,0,2015,"Spring"
"25862",109,"Logperch","Age_1",0,0,2015,"Spring"
"25863",109,"Logperch","Age_2+",0,0,2015,"Spring"
"25864",109,"Logperch","YAO",0,0,2015,"Spring"
"25865",109,"Logperch","ALL",0,0,2015,"Spring"
"25866",109,"Mimic Shiner","YOY",0,0,2015,"Spring"
"25867",109,"Mimic Shiner","Age_1",0,0,2015,"Spring"
"25868",109,"Mimic Shiner","Age_2+",0,0,2015,"Spring"
"25869",109,"Mimic Shiner","YAO",0,0,2015,"Spring"
"25870",109,"Mimic Shiner","ALL",0,0,2015,"Spring"
"25871",109,"Muskelunge","YOY",0,0,2015,"Spring"
"25872",109,"Muskelunge","Age_1",0,0,2015,"Spring"
"25873",109,"Muskelunge","Age_2+",0,0,2015,"Spring"
"25874",109,"Muskelunge","YAO",0,0,2015,"Spring"
"25875",109,"Muskelunge","ALL",0,0,2015,"Spring"
"25876",109,"Quillback","YOY",0,0,2015,"Spring"
"25877",109,"Quillback","Age_1",0,0,2015,"Spring"
"25878",109,"Quillback","Age_2+",0,0,2015,"Spring"
"25879",109,"Quillback","YAO",0,0,2015,"Spring"
"25880",109,"Quillback","ALL",0,0,2015,"Spring"
"25881",109,"Rainbow Smelt","YOY",0,0,2015,"Spring"
"25882",109,"Rainbow Smelt","Age_1",0,0,2015,"Spring"
"25883",109,"Rainbow Smelt","Age_2+",0,0,2015,"Spring"
"25884",109,"Rainbow Smelt","YAO",0,0,2015,"Spring"
"25885",109,"Rainbow Smelt","ALL",0,0,2015,"Spring"
"25886",109,"Rock Bass","YOY",0,0,2015,"Spring"
"25887",109,"Rock Bass","Age_1",0,0,2015,"Spring"
"25888",109,"Rock Bass","Age_2+",0,0,2015,"Spring"
"25889",109,"Rock Bass","YAO",0,0,2015,"Spring"
"25890",109,"Rock Bass","ALL",0,0,2015,"Spring"
"25891",109,"Round Goby","YOY",0,0,2015,"Spring"
"25892",109,"Round Goby","Age_1",0,0,2015,"Spring"
"25893",109,"Round Goby","Age_2+",0,0,2015,"Spring"
"25894",109,"Round Goby","YAO",0,0,2015,"Spring"
"25895",109,"Round Goby","ALL",0,0,2015,"Spring"
"25896",109,"Shorthead Redhorse","YOY",0,0,2015,"Spring"
"25897",109,"Shorthead Redhorse","Age_1",0,0,2015,"Spring"
"25898",109,"Shorthead Redhorse","Age_2+",0,0,2015,"Spring"
"25899",109,"Shorthead Redhorse","YAO",0,0,2015,"Spring"
"25900",109,"Shorthead Redhorse","ALL",0,0,2015,"Spring"
"25901",109,"Silver Chub","YOY",0,0,2015,"Spring"
"25902",109,"Silver Chub","Age_1",0,0,2015,"Spring"
"25903",109,"Silver Chub","Age_2+",0,0,2015,"Spring"
"25904",109,"Silver Chub","YAO",0,0,2015,"Spring"
"25905",109,"Silver Chub","ALL",0,0,2015,"Spring"
"25906",109,"Silver Lamprey","YOY",0,0,2015,"Spring"
"25907",109,"Silver Lamprey","Age_1",0,0,2015,"Spring"
"25908",109,"Silver Lamprey","Age_2+",0,0,2015,"Spring"
"25909",109,"Silver Lamprey","YAO",0,0,2015,"Spring"
"25910",109,"Silver Lamprey","ALL",0,0,2015,"Spring"
"25911",109,"Smallmouth Bass","YOY",0,0,2015,"Spring"
"25912",109,"Smallmouth Bass","Age_1",0,0,2015,"Spring"
"25913",109,"Smallmouth Bass","Age_2+",0,0,2015,"Spring"
"25914",109,"Smallmouth Bass","YAO",0,0,2015,"Spring"
"25915",109,"Smallmouth Bass","ALL",0,0,2015,"Spring"
"25916",109,"Spottail Shiner","YOY",0,0,2015,"Spring"
"25917",109,"Spottail Shiner","Age_1",0,0,2015,"Spring"
"25918",109,"Spottail Shiner","Age_2+",0,0,2015,"Spring"
"25919",109,"Spottail Shiner","YAO",0,0,2015,"Spring"
"25920",109,"Spottail Shiner","ALL",0,0,2015,"Spring"
"25921",109,"Trout Perch","YOY",0,0,2015,"Spring"
"25922",109,"Trout Perch","Age_1",0,0,2015,"Spring"
"25923",109,"Trout Perch","Age_2+",0,0,2015,"Spring"
"25924",109,"Trout Perch","YAO",0,0,2015,"Spring"
"25925",109,"Trout Perch","ALL",0,0,2015,"Spring"
"25926",109,"Walleye","Age_1",6.79744469,0.41600361,2015,"Spring"
"25927",109,"Walleye","Age_2+",4.07850879,3.10780531,2015,"Spring"
"25928",109,"Walleye","YOY",0,0,2015,"Spring"
"25929",109,"Walleye","YAO",0,0,2015,"Spring"
"25930",109,"Walleye","ALL",0,0,2015,"Spring"
"25931",109,"White Bass","Age_2+",4.07848256,1.34046127,2015,"Spring"
"25932",109,"White Bass","YOY",0,0,2015,"Spring"
"25933",109,"White Bass","Age_1",0,0,2015,"Spring"
"25934",109,"White Bass","YAO",0,0,2015,"Spring"
"25935",109,"White Bass","ALL",0,0,2015,"Spring"
"25936",109,"White Perch","YOY",0,0,2015,"Spring"
"25937",109,"White Perch","Age_1",0,0,2015,"Spring"
"25938",109,"White Perch","Age_2+",0,0,2015,"Spring"
"25939",109,"White Perch","YAO",0,0,2015,"Spring"
"25940",109,"White Perch","ALL",0,0,2015,"Spring"
"25941",109,"White Sucker","YAO",5.43765437,0.36636196,2015,"Spring"
"25942",109,"White Sucker","YOY",0,0,2015,"Spring"
"25943",109,"White Sucker","Age_1",0,0,2015,"Spring"
"25944",109,"White Sucker","Age_2+",0,0,2015,"Spring"
"25945",109,"White Sucker","ALL",0,0,2015,"Spring"
"25946",109,"Yellow Perch","Age_1",10.8854721,0.16101746,2015,"Spring"
"25947",109,"Yellow Perch","Age_2+",9.50694068,0.55679547,2015,"Spring"
"25948",109,"Yellow Perch","YOY",0,0,2015,"Spring"
"25949",109,"Yellow Perch","YAO",0,0,2015,"Spring"
"25950",109,"Yellow Perch","ALL",0,0,2015,"Spring"
"25951",110,"Alewife","YOY",0,0,2015,"Spring"
"25952",110,"Alewife","Age_1",0,0,2015,"Spring"
"25953",110,"Alewife","Age_2+",0,0,2015,"Spring"
"25954",110,"Alewife","YAO",0,0,2015,"Spring"
"25955",110,"Alewife","ALL",0,0,2015,"Spring"
"25956",110,"Brown Bullhead","YOY",0,0,2015,"Spring"
"25957",110,"Brown Bullhead","Age_1",0,0,2015,"Spring"
"25958",110,"Brown Bullhead","Age_2+",0,0,2015,"Spring"
"25959",110,"Brown Bullhead","YAO",0,0,2015,"Spring"
"25960",110,"Brown Bullhead","ALL",0,0,2015,"Spring"
"25961",110,"Channel Catfish","YOY",0,0,2015,"Spring"
"25962",110,"Channel Catfish","Age_1",0,0,2015,"Spring"
"25963",110,"Channel Catfish","Age_2+",0,0,2015,"Spring"
"25964",110,"Channel Catfish","YAO",0,0,2015,"Spring"
"25965",110,"Channel Catfish","ALL",0,0,2015,"Spring"
"25966",110,"Common Carp","YOY",0,0,2015,"Spring"
"25967",110,"Common Carp","Age_1",0,0,2015,"Spring"
"25968",110,"Common Carp","Age_2+",0,0,2015,"Spring"
"25969",110,"Common Carp","YAO",0,0,2015,"Spring"
"25970",110,"Common Carp","ALL",0,0,2015,"Spring"
"25971",110,"Emerald Shiner","YAO",3.95586362,0.01318621,2015,"Spring"
"25972",110,"Emerald Shiner","YOY",0,0,2015,"Spring"
"25973",110,"Emerald Shiner","Age_1",0,0,2015,"Spring"
"25974",110,"Emerald Shiner","Age_2+",0,0,2015,"Spring"
"25975",110,"Emerald Shiner","ALL",0,0,2015,"Spring"
"25976",110,"Freshwater Drum","YAO",21.41081532,21.58594701,2015,"Spring"
"25977",110,"Freshwater Drum","YOY",0,0,2015,"Spring"
"25978",110,"Freshwater Drum","Age_1",0,0,2015,"Spring"
"25979",110,"Freshwater Drum","Age_2+",0,0,2015,"Spring"
"25980",110,"Freshwater Drum","ALL",0,0,2015,"Spring"
"25981",110,"Gizzard Shad","YOY",0,0,2015,"Spring"
"25982",110,"Gizzard Shad","Age_1",0,0,2015,"Spring"
"25983",110,"Gizzard Shad","Age_2+",0,0,2015,"Spring"
"25984",110,"Gizzard Shad","YAO",0,0,2015,"Spring"
"25985",110,"Gizzard Shad","ALL",0,0,2015,"Spring"
"25986",110,"Golden Redhorse","YOY",0,0,2015,"Spring"
"25987",110,"Golden Redhorse","Age_1",0,0,2015,"Spring"
"25988",110,"Golden Redhorse","Age_2+",0,0,2015,"Spring"
"25989",110,"Golden Redhorse","YAO",0,0,2015,"Spring"
"25990",110,"Golden Redhorse","ALL",0,0,2015,"Spring"
"25991",110,"Goldfish","YOY",0,0,2015,"Spring"
"25992",110,"Goldfish","Age_1",0,0,2015,"Spring"
"25993",110,"Goldfish","Age_2+",0,0,2015,"Spring"
"25994",110,"Goldfish","YAO",0,0,2015,"Spring"
"25995",110,"Goldfish","ALL",0,0,2015,"Spring"
"25996",110,"Lake Sturgeon","YOY",0,0,2015,"Spring"
"25997",110,"Lake Sturgeon","Age_1",0,0,2015,"Spring"
"25998",110,"Lake Sturgeon","Age_2+",0,0,2015,"Spring"
"25999",110,"Lake Sturgeon","YAO",0,0,2015,"Spring"
"26000",110,"Lake Sturgeon","ALL",0,0,2015,"Spring"
"26001",110,"Lake Trout","YOY",0,0,2015,"Spring"
"26002",110,"Lake Trout","Age_1",0,0,2015,"Spring"
"26003",110,"Lake Trout","Age_2+",0,0,2015,"Spring"
"26004",110,"Lake Trout","YAO",0,0,2015,"Spring"
"26005",110,"Lake Trout","ALL",0,0,2015,"Spring"
"26006",110,"Lake Whitefish","YOY",0,0,2015,"Spring"
"26007",110,"Lake Whitefish","Age_1",0,0,2015,"Spring"
"26008",110,"Lake Whitefish","Age_2+",0,0,2015,"Spring"
"26009",110,"Lake Whitefish","YAO",0,0,2015,"Spring"
"26010",110,"Lake Whitefish","ALL",0,0,2015,"Spring"
"26011",110,"Logperch","YOY",0,0,2015,"Spring"
"26012",110,"Logperch","Age_1",0,0,2015,"Spring"
"26013",110,"Logperch","Age_2+",0,0,2015,"Spring"
"26014",110,"Logperch","YAO",0,0,2015,"Spring"
"26015",110,"Logperch","ALL",0,0,2015,"Spring"
"26016",110,"Mimic Shiner","YOY",0,0,2015,"Spring"
"26017",110,"Mimic Shiner","Age_1",0,0,2015,"Spring"
"26018",110,"Mimic Shiner","Age_2+",0,0,2015,"Spring"
"26019",110,"Mimic Shiner","YAO",0,0,2015,"Spring"
"26020",110,"Mimic Shiner","ALL",0,0,2015,"Spring"
"26021",110,"Muskelunge","YOY",0,0,2015,"Spring"
"26022",110,"Muskelunge","Age_1",0,0,2015,"Spring"
"26023",110,"Muskelunge","Age_2+",0,0,2015,"Spring"
"26024",110,"Muskelunge","YAO",0,0,2015,"Spring"
"26025",110,"Muskelunge","ALL",0,0,2015,"Spring"
"26026",110,"Quillback","YOY",0,0,2015,"Spring"
"26027",110,"Quillback","Age_1",0,0,2015,"Spring"
"26028",110,"Quillback","Age_2+",0,0,2015,"Spring"
"26029",110,"Quillback","YAO",0,0,2015,"Spring"
"26030",110,"Quillback","ALL",0,0,2015,"Spring"
"26031",110,"Rainbow Smelt","YAO",1.31862841,0.0046152,2015,"Spring"
"26032",110,"Rainbow Smelt","YOY",0,0,2015,"Spring"
