Serial,date,time_st,Depth_Factor,n,Depth_Mean,Depth_Std.Dev,Depth_CV,Temp_Mean,Temp_Std.Dev,Temp_CV,SpCond_Mean,SpCond_Std.Dev,spCond_CV,pH_Mean,pH_Std.Dev,pH_CV,Turbitity_Mean,Turbitity_Std.Dev,Turbitity_CV,Chlor_Mean,Chlor_Std.Dev,Chlor_CV,DOpercent_Mean,DOpercent_Std.Dev,DOpercent_CV,DOppm_Mean,DOppm_Std.Dev,DOppm_CV,year,season
137,6/19/2014,1039,"[12,13)",2,1,0.011,0.001,9.3,0,0,0.274,0.001,0.004,8.08,0,0,3.75,0.071,0.019,8.45,0.354,0.042,94,0.283,0.003,10.78,0.028,0.003,2014,Spring
138,6/19/2014,1700,"[0,1)",17,0,0.189,0.361,19.941,0.003,0,0.272,0,0,8.526,0.011,0.001,8.953,1.431,0.16,5.747,0.631,0.11,101.1,0,0,9.2,0,0,2014,Spring
138,6/19/2014,1700,"[1,2)",5,1,0.25,0.155,19.942,0.004,0,0.273,0.001,0.004,8.536,0.005,0.001,3.54,0.261,0.074,6.38,1.687,0.264,112.48,0.377,0.003,10.234,0.034,0.003,2014,Spring
138,6/19/2014,1700,"[2,3)",5,2,0.218,0.081,19.948,0.004,0,0.272,0,0,8.534,0.005,0.001,3.5,0.158,0.045,6.6,1.623,0.246,112.84,0.114,0.001,10.264,0.011,0.001,2014,Spring
138,6/19/2014,1700,"[3,4)",4,3,0.264,0.073,19.95,0,0,0.272,0,0,8.535,0.006,0.001,3.65,0.058,0.016,5.9,2.07,0.351,113.8,0.616,0.005,10.352,0.057,0.006,2014,Spring
138,6/19/2014,1700,"[4,5)",6,4,0.363,0.08,19.943,0.008,0,0.272,0.001,0.004,8.528,0.008,0.001,3.683,0.299,0.081,7.583,1.775,0.234,115.417,1.158,0.01,10.5,0.109,0.01,2014,Spring
138,6/19/2014,1700,"[5,6)",6,5,0.261,0.049,19.925,0.023,0.001,0.272,0,0,8.522,0.01,0.001,3.717,0.204,0.055,7.183,1.82,0.253,114.45,0.812,0.007,10.417,0.074,0.007,2014,Spring
138,6/19/2014,1700,"[6,7)",6,6,0.358,0.055,19.89,0.021,0.001,0.272,0,0,8.517,0.012,0.001,3.65,0.187,0.051,6.6,1.667,0.253,114.283,0.299,0.003,10.405,0.029,0.003,2014,Spring
138,6/19/2014,1700,"[7,8)",4,7,0.28,0.038,19.87,0.012,0.001,0.272,0,0,8.51,0.008,0.001,3.625,0.222,0.061,6.425,1.576,0.245,114.375,0.15,0.001,10.42,0.014,0.001,2014,Spring
138,6/19/2014,1700,"[8,9)",8,8,0.357,0.042,19.739,0.07,0.004,0.272,0,0,8.512,0.012,0.001,3.513,0.173,0.049,6.6,1.53,0.232,113.575,0.399,0.004,10.374,0.039,0.004,2014,Spring
138,6/19/2014,1700,"[9,10)",6,9,0.283,0.03,19.642,0.037,0.002,0.272,0,0,8.497,0.01,0.001,3.5,0.228,0.065,5.267,1.368,0.26,112.9,0.666,0.006,10.333,0.054,0.005,2014,Spring
138,6/19/2014,1700,"[10,11)",5,1,0.208,0.02,19.362,0.106,0.005,0.272,0.001,0.004,8.454,0.011,0.001,3.54,0.152,0.043,5.86,2.007,0.342,110.92,0.497,0.004,10.206,0.027,0.003,2014,Spring
138,6/19/2014,1700,"[11,12)",2,1,0.458,0.039,18.865,0.53,0.028,0.266,0.006,0.023,8.33,0.099,0.012,6.5,3.818,0.587,6.3,1.414,0.224,109.3,0.99,0.009,10.165,0.021,0.002,2014,Spring
138,6/19/2014,1700,"[12,13)",12,1,0.346,0.027,15.303,0.595,0.039,0.278,0.003,0.011,7.885,0.159,0.02,211.4,284.88,1.348,8.325,3.055,0.367,78.908,18.78,0.238,7.886,1.794,0.227,2014,Spring
138,6/19/2014,1700,"[13,14)",8,1,0.075,0.006,15.064,0.116,0.008,0.279,0.001,0.004,7.846,0.115,0.015,204.65,291.036,1.422,14.113,5.333,0.378,76.775,15.484,0.202,7.721,1.543,0.2,2014,Spring
139,6/19/2014,1455,"[0,1)",11,0,0.203,0.646,19.732,0.044,0.002,0.222,0.1,0.45,8.464,0.014,0.002,775.809,0.239,0,2.2,0,0,105.936,0.067,0.001,9.68,0.014,0.001,2014,Spring
139,6/19/2014,1455,"[1,2)",4,1,0.243,0.159,19.76,0,0,0.272,0,0,8.463,0.005,0.001,776,0,0,2.2,0,0,105.9,0,0,9.67,0,0,2014,Spring
139,6/19/2014,1455,"[2,3)",2,2,0.376,0.15,19.755,0.007,0,0.272,0.001,0.004,8.44,0.014,0.002,775.95,0.071,0,2.2,0,0,105.9,0,0,9.67,0,0,2014,Spring
139,6/19/2014,1455,"[3,4)",4,3,0.387,0.109,19.74,0,0,0.272,0,0,8.45,0.012,0.001,775.85,0.058,0,2.2,0,0,105.9,0,0,9.67,0,0,2014,Spring
139,6/19/2014,1455,"[4,5)",13,4,0.12,0.027,19.725,0.011,0.001,0.272,0,0,8.465,0.005,0.001,716.331,214.239,0.299,2.431,0.832,0.342,105.931,0.048,0,9.679,0.003,0,2014,Spring
139,6/19/2014,1455,"[5,6)",5,5,0.403,0.073,19.72,0.016,0.001,0.272,0,0,8.454,0.005,0.001,3.3,0,0,5.78,1.148,0.199,111.36,0.699,0.006,10.176,0.063,0.006,2014,Spring
139,6/19/2014,1455,"[6,7)",2,6,0.403,0.061,19.685,0.007,0,0.272,0.001,0.004,8.455,0.007,0.001,3.3,0,0,3.9,0.141,0.036,110.45,0.354,0.003,10.1,0.028,0.003,2014,Spring
139,6/19/2014,1455,"[7,8)",4,7,0.276,0.037,19.637,0.017,0.001,0.272,0,0,8.457,0.005,0.001,3.25,0.208,0.064,6.375,2.489,0.39,109.9,0.141,0.001,10.062,0.01,0.001,2014,Spring
139,6/19/2014,1455,"[8,9)",6,8,0.385,0.046,19.543,0.05,0.003,0.272,0.001,0.004,8.458,0.004,0,3.317,0.16,0.048,5.6,1.033,0.184,109.933,0.266,0.002,10.082,0.03,0.003,2014,Spring
139,6/19/2014,1455,"[9,10)",4,9,0.404,0.043,18.88,1.088,0.058,0.27,0.002,0.007,8.44,0.034,0.004,3.45,0.387,0.112,6.725,1.261,0.188,108.325,2.889,0.027,10.068,0.047,0.005,2014,Spring
139,6/19/2014,1455,"[10,11)",8,1,0.362,0.035,15.682,2.288,0.146,0.267,0.005,0.019,8.314,0.084,0.01,3.362,0.233,0.069,5.775,1.893,0.328,101.6,3.787,0.037,10.091,0.142,0.014,2014,Spring
139,6/19/2014,1455,"[11,12)",3,1,0.099,0.009,12.82,0.155,0.012,0.273,0,0,8.15,0.02,0.002,3.333,0.115,0.035,6.167,1.35,0.219,93.933,1.55,0.017,9.933,0.125,0.013,2014,Spring
139,6/19/2014,1455,"[12,13)",6,1,0.413,0.033,12.072,0.282,0.023,0.272,0.001,0.004,8.057,0.04,0.005,3.017,0.214,0.071,4.933,1.271,0.258,88.717,1.541,0.017,9.538,0.104,0.011,2014,Spring
139,6/19/2014,1455,"[13,14)",2,1,0.493,0.036,11.63,0.071,0.006,0.272,0.001,0.004,7.97,0.028,0.004,2.8,0.141,0.05,5.75,1.485,0.258,85.4,0.707,0.008,9.28,0.057,0.006,2014,Spring
139,6/19/2014,1455,"[14,15)",17,1,0.111,0.008,11.352,0.037,0.003,0.274,0.001,0.004,7.928,0.01,0.001,23.741,19.476,0.82,6.218,2.305,0.371,81.088,1.585,0.02,8.864,0.169,0.019,2014,Spring
140,6/19/2014,1252,"[0,1)",52,0,0.255,0.382,19.463,0.006,0,0.271,0.001,0.004,8.374,0.009,0.001,3.94,2.296,0.583,5.79,1.916,0.331,107.308,1.499,0.014,9.855,0.138,0.014,2014,Spring
140,6/19/2014,1252,"[1,2)",67,1,0.24,0.194,19.463,0.006,0,0.271,0.001,0.004,8.382,0.011,0.001,3.442,1.733,0.503,5.627,1.502,0.267,108.285,1.693,0.016,9.945,0.155,0.016,2014,Spring
140,6/19/2014,1252,"[2,3)",14,2,0.246,0.101,19.459,0.01,0.001,0.27,0,0,8.379,0.012,0.001,6.707,3.055,0.455,6.379,1.224,0.192,106.557,3.289,0.031,9.786,0.302,0.031,2014,Spring
140,6/19/2014,1252,"[3,4)",29,3,0.275,0.078,19.459,0.009,0,0.27,0.001,0.004,8.373,0.012,0.001,7.214,2.782,0.386,6.597,1.27,0.193,105.89,2.795,0.026,9.726,0.256,0.026,2014,Spring
140,6/19/2014,1252,"[4,5)",3,4,0.394,0.089,19.443,0.006,0,0.27,0.001,0.004,8.39,0,0,2.8,0.1,0.036,4.667,1.185,0.254,109.967,0.252,0.002,10.103,0.025,0.002,2014,Spring
140,6/19/2014,1252,"[5,6)",2,5,0.33,0.059,19.43,0.014,0.001,0.27,0,0,8.39,0,0,2.75,0.354,0.129,3.3,0.283,0.086,110.1,0.424,0.004,10.12,0.042,0.004,2014,Spring
140,6/19/2014,1252,"[6,7)",3,6,0.34,0.052,19.4,0.01,0.001,0.27,0,0,8.39,0.01,0.001,2.9,0.1,0.034,6.667,2.194,0.329,109.567,0.289,0.003,10.077,0.029,0.003,2014,Spring
140,6/19/2014,1252,"[7,8)",3,7,0.214,0.028,19.367,0.015,0.001,0.27,0,0,8.387,0.006,0.001,2.867,0.153,0.053,5.267,2.021,0.384,108.767,0.451,0.004,10.01,0.04,0.004,2014,Spring
140,6/19/2014,1252,"[8,9)",1,8,,,19.33,,,0.27,,,8.4,,,2.8,,,5.9,,,108,,,9.95,,,2014,Spring
140,6/19/2014,1252,"[9,10)",5,9,0.393,0.042,19.218,0.091,0.005,0.269,0.001,0.004,8.396,0.005,0.001,2.7,0.141,0.052,5.4,0.837,0.155,107.58,0.13,0.001,9.928,0.026,0.003,2014,Spring
140,6/19/2014,1252,"[10,11)",3,1,0.301,0.029,18.787,0.34,0.018,0.268,0.001,0.004,8.407,0.012,0.001,2.9,0.2,0.069,5.833,1.68,0.288,105.7,2.066,0.02,9.84,0.128,0.013,2014,Spring
140,6/19/2014,1252,"[11,12)",3,1,0.371,0.032,13.677,2.753,0.201,0.249,0.012,0.048,8.397,0.015,0.002,3.267,0.115,0.035,5.733,2.511,0.438,98.8,1.253,0.013,10.267,0.49,0.048,2014,Spring
140,6/19/2014,1252,"[12,13)",3,1,0.23,0.019,9.603,0.425,0.044,0.271,0.003,0.011,8.32,0.02,0.002,3.467,0.058,0.017,5.2,1.3,0.25,94.667,1.55,0.016,10.78,0.07,0.006,2014,Spring
140,6/19/2014,1252,"[13,14)",7,1,0.297,0.022,8.921,0.074,0.008,0.275,0.001,0.004,8.22,0.033,0.004,3.586,0.593,0.165,5.714,1.15,0.201,90.357,0.84,0.009,10.457,0.081,0.008,2014,Spring
140,6/19/2014,1252,"[14,15)",9,1,0.053,0.004,8.794,0.017,0.002,0.275,0,0,8.146,0.015,0.002,3.922,1.114,0.284,5.967,2.387,0.4,89.967,0.482,0.005,10.442,0.058,0.006,2014,Spring
141,6/19/2014,1613,"[0,1)",33,0,0.234,0.876,19.987,0.334,0.017,0.162,0.121,0.747,8.452,0.023,0.003,7.503,0.79,0.105,5.394,0.489,0.091,99.842,3.271,0.033,9.076,0.302,0.033,2014,Spring
141,6/19/2014,1613,"[1,2)",16,1,0.244,0.189,20.249,0.009,0,0.276,0.001,0.004,8.465,0.005,0.001,7.119,1.25,0.176,5.694,0.939,0.165,102.138,6.962,0.068,9.235,0.629,0.068,2014,Spring
141,6/19/2014,1613,"[2,3)",18,2,0.323,0.14,20.237,0.008,0,0.276,0,0,8.474,0.005,0.001,4.572,0.242,0.053,8.128,1.478,0.182,113.417,0.561,0.005,10.258,0.05,0.005,2014,Spring
141,6/19/2014,1613,"[3,4)",6,3,0.284,0.079,20.195,0.008,0,0.276,0.001,0.004,8.46,0.009,0.001,4.617,0.223,0.048,7.733,0.712,0.092,112.917,0.133,0.001,10.22,0.014,0.001,2014,Spring
141,6/19/2014,1613,"[4,5)",4,4,0.341,0.075,20.15,0.032,0.002,0.275,0,0,8.455,0.006,0.001,4.675,0.096,0.021,7.675,0.359,0.047,113.025,0.15,0.001,10.238,0.019,0.002,2014,Spring
141,6/19/2014,1613,"[5,6)",8,5,0.371,0.066,19.931,0.08,0.004,0.274,0.001,0.004,8.459,0.004,0,4.362,0.226,0.052,7.112,1.463,0.206,112.475,0.492,0.004,10.232,0.034,0.003,2014,Spring
141,6/19/2014,1613,"[6,7)",11,6,0.211,0.031,19.977,0.113,0.006,0.275,0,0,8.447,0.008,0.001,4.418,0.172,0.039,7.227,0.784,0.108,110.609,0.754,0.007,10.056,0.089,0.009,2014,Spring
141,6/19/2014,1613,"[7,8)",8,7,0.233,0.031,20.039,0.103,0.005,0.275,0.001,0.004,8.439,0.015,0.002,4.5,0.22,0.049,6.9,1.351,0.196,110.1,0.65,0.006,9.998,0.069,0.007,2014,Spring
141,6/19/2014,1613,"[8,9)",10,8,0.319,0.037,19.155,0.268,0.014,0.274,0.001,0.004,8.282,0.065,0.008,6.52,0.954,0.146,6.25,1.477,0.236,105.78,3.108,0.029,9.774,0.244,0.025,2014,Spring
141,6/19/2014,1613,"[9,10)",7,9,0.248,0.026,18.96,0.08,0.004,0.275,0.001,0.004,8.2,0.03,0.004,9.671,2.178,0.225,5.886,1.262,0.214,101.857,2.323,0.023,9.447,0.202,0.021,2014,Spring
141,6/19/2014,1613,"[10,11)",1,1,,,18.89,,,0.275,,,8.16,,,12.1,,,6.1,,,98.7,,,9.17,,,2014,Spring
501,9/23/2014,1603,"[0,1)",11,0,0.227,0.614,18.654,0.052,0.003,0.231,0.106,0.459,8.601,0.041,0.005,386.445,434.418,1.124,6.673,2.274,0.341,115.3,0.077,0.001,10.766,0.012,0.001,2014,Autumn
501,9/23/2014,1603,"[1,2)",9,1,0.281,0.185,18.252,0.478,0.026,0.277,0.001,0.004,8.639,0.029,0.003,10.522,4.71,0.448,7.044,1.101,0.156,114.511,0.169,0.001,10.778,0.101,0.009,2014,Autumn
501,9/23/2014,1603,"[2,3)",7,2,0.276,0.111,17.07,0.112,0.007,0.278,0,0,8.654,0.019,0.002,11.986,6.762,0.564,6.9,1.194,0.173,113.329,0.512,0.005,10.931,0.026,0.002,2014,Autumn
501,9/23/2014,1603,"[3,4)",7,3,0.342,0.097,16.891,0.032,0.002,0.279,0,0,8.586,0.014,0.002,10.329,1.171,0.113,4.857,1.001,0.206,111.214,0.884,0.008,10.766,0.079,0.007,2014,Autumn
501,9/23/2014,1603,"[4,5)",7,4,0.293,0.065,16.81,0.015,0.001,0.28,0,0,8.521,0.024,0.003,13.386,4.381,0.327,6.557,2.046,0.312,108.7,0.983,0.009,10.541,0.094,0.009,2014,Autumn
502,9/23/2014,1651,"[0,1)",10,0,0.297,0.714,17.406,0.219,0.013,0.196,0.129,0.658,8.448,0.032,0.004,79.39,224.568,2.829,12.38,24.363,1.968,107.16,0.222,0.002,10.265,0.052,0.005,2014,Autumn
502,9/23/2014,1651,"[1,2)",5,1,0.3,0.197,17.69,0.043,0.002,0.274,0,0,8.468,0.004,0,10.3,3.266,0.317,5.68,1.612,0.284,107.68,0.205,0.002,10.254,0.029,0.003,2014,Autumn
502,9/23/2014,1651,"[2,3)",5,2,0.391,0.16,17.484,0.029,0.002,0.275,0,0,8.456,0.005,0.001,10.88,4.161,0.382,6.46,2.304,0.357,107.32,0.217,0.002,10.26,0.017,0.002,2014,Autumn
502,9/23/2014,1651,"[3,4)",5,3,0.335,0.092,17.388,0.037,0.002,0.275,0,0,8.432,0.013,0.002,8,0.308,0.038,5.52,1.556,0.282,107.18,0.342,0.003,10.272,0.043,0.004,2014,Autumn
502,9/23/2014,1651,"[4,5)",5,4,0.24,0.052,17.32,0.016,0.001,0.275,0,0,8.39,0.016,0.002,10.98,5.847,0.533,6.62,0.756,0.114,105.7,0.742,0.007,10.142,0.066,0.007,2014,Autumn
502,9/23/2014,1651,"[5,6)",8,5,0.323,0.059,17.293,0.005,0,0.276,0.001,0.004,8.354,0.009,0.001,10.875,1.432,0.132,5.875,1.271,0.216,103.35,0.924,0.009,9.921,0.089,0.009,2014,Autumn
502,9/23/2014,1651,"[6,7)",8,6,0.303,0.046,17.284,0.005,0,0.276,0.001,0.004,8.332,0.007,0.001,10.787,0.764,0.071,6.237,1.918,0.308,101.013,0.579,0.006,9.699,0.055,0.006,2014,Autumn
502,9/23/2014,1651,"[7,8)",11,7,0.224,0.031,17.28,0,0,0.276,0,0,8.315,0.005,0.001,11.827,1.162,0.098,5.255,1.168,0.222,98.991,0.497,0.005,9.504,0.048,0.005,2014,Autumn
503,9/23/2014,1502,"[0,1)",18,0,0.26,0.568,17.034,0.038,0.002,0.192,0.086,0.448,8.39,0.008,0.001,3.378,0.702,0.208,5.989,1.343,0.224,107.417,0.257,0.002,10.37,0.019,0.002,2014,Autumn
503,9/23/2014,1502,"[1,2)",13,1,0.271,0.197,17.048,0.016,0.001,0.238,0.001,0.004,8.408,0.004,0,3.377,0.136,0.04,5.831,1.555,0.267,107.546,0.105,0.001,10.376,0.011,0.001,2014,Autumn
503,9/23/2014,1502,"[2,3)",7,2,0.307,0.122,16.924,0.077,0.005,0.235,0.002,0.009,8.416,0.005,0.001,3.629,0.243,0.067,6.714,1.437,0.214,107.343,0.172,0.002,10.386,0.014,0.001,2014,Autumn
503,9/23/2014,1502,"[3,4)",7,3,0.292,0.083,16.671,0.101,0.006,0.229,0.002,0.009,8.44,0.008,0.001,4.071,0.221,0.054,7.786,1.89,0.243,106.943,0.331,0.003,10.397,0.016,0.002,2014,Autumn
503,9/23/2014,1502,"[4,5)",9,4,0.323,0.072,16.341,0.052,0.003,0.227,0,0,8.434,0.007,0.001,4.544,0.422,0.093,5.9,2.82,0.478,105.867,0.497,0.005,10.367,0.04,0.004,2014,Autumn
503,9/23/2014,1502,"[5,6)",10,5,0.273,0.05,16.258,0.01,0.001,0.227,0,0,8.401,0.014,0.002,4.21,0.363,0.086,5.22,1.501,0.288,104.52,0.545,0.005,10.254,0.052,0.005,2014,Autumn
503,9/23/2014,1502,"[6,7)",9,6,0.323,0.05,16.241,0.003,0,0.227,0,0,8.372,0.004,0,4.444,0.792,0.178,5.222,1.672,0.32,103.6,0.335,0.003,10.168,0.031,0.003,2014,Autumn
503,9/23/2014,1502,"[7,8)",7,7,0.302,0.04,16.24,0,0,0.227,0,0,8.364,0.005,0.001,4.171,0.489,0.117,4.986,2.3,0.461,103.314,0.234,0.002,10.14,0.023,0.002,2014,Autumn
504,9/22/2014,1537,"[0,1)",42,0,0.232,0.562,17.509,1.054,0.06,0.169,0.121,0.716,8.352,0.132,0.016,11.302,8.554,0.757,7.079,2.925,0.413,106.026,4.511,0.043,10.141,0.476,0.047,2014,Autumn
504,9/22/2014,1537,"[1,2)",25,1,0.281,0.185,17.776,0.221,0.012,0.255,0.005,0.02,8.484,0.102,0.012,10.356,6.122,0.591,7.148,2.147,0.3,105.54,3.532,0.033,10.034,0.371,0.037,2014,Autumn
504,9/22/2014,1537,"[2,3)",22,2,0.287,0.118,17.692,0.258,0.015,0.257,0.006,0.023,8.446,0.124,0.015,11.586,6.32,0.545,7.027,2.345,0.334,107.464,3.864,0.036,10.235,0.401,0.039,2014,Autumn
504,9/22/2014,1537,"[3,4)",22,3,0.312,0.09,17.71,0.251,0.014,0.257,0.006,0.023,8.45,0.145,0.017,13.786,10.966,0.795,6.786,2.482,0.366,106.755,3.566,0.033,10.163,0.357,0.035,2014,Autumn
504,9/22/2014,1537,"[4,5)",19,4,0.29,0.065,17.735,0.241,0.014,0.256,0.006,0.023,8.459,0.156,0.018,13.832,15.369,1.111,7.6,2.695,0.355,106.174,3.508,0.033,10.103,0.354,0.035,2014,Autumn
504,9/22/2014,1537,"[5,6)",20,5,0.304,0.055,17.667,0.257,0.015,0.258,0.006,0.023,8.428,0.164,0.019,13.37,7.346,0.549,7.49,2.41,0.322,106.92,4.444,0.042,10.19,0.456,0.045,2014,Autumn
504,9/22/2014,1537,"[6,7)",18,6,0.269,0.041,17.67,0.258,0.015,0.258,0.006,0.023,8.39,0.224,0.027,29.467,68.824,2.336,8.2,3.057,0.373,106.05,4.153,0.039,10.106,0.42,0.042,2014,Autumn
504,9/22/2014,1537,"[7,8)",17,7,0.291,0.039,17.708,0.242,0.014,0.256,0.006,0.023,8.428,0.188,0.022,25.076,43.323,1.728,7.712,4.651,0.603,106.306,4.073,0.038,10.121,0.425,0.042,2014,Autumn
504,9/22/2014,1537,"[8,9)",22,8,0.317,0.037,17.7,0.241,0.014,0.256,0.006,0.023,8.417,0.184,0.022,47.786,101.237,2.119,8.214,3.338,0.406,105.432,4.394,0.042,10.038,0.457,0.046,2014,Autumn
504,9/22/2014,1537,"[9,10)",22,9,0.297,0.031,17.63,0.246,0.014,0.258,0.007,0.027,8.424,0.129,0.015,103.423,301.916,2.919,7.264,3.568,0.491,102.845,2.356,0.023,9.805,0.239,0.024,2014,Autumn
504,9/22/2014,1537,"[10,11)",14,1,0.162,0.016,17.733,0.225,0.013,0.255,0.006,0.024,8.442,0.136,0.016,153.871,282.176,1.834,4.3,1.782,0.414,101.95,0.214,0.002,9.699,0.061,0.006,2014,Autumn
505,9/23/2014,1730,"[0,1)",12,0,0.256,0.586,17.501,0.038,0.002,0.186,0.097,0.522,8.329,0.017,0.002,2.85,0.578,0.203,5.483,2.39,0.436,105.317,0.175,0.002,10.069,0.022,0.002,2014,Autumn
505,9/23/2014,1730,"[1,2)",12,1,0.32,0.212,17.587,0.017,0.001,0.239,0,0,8.337,0.005,0.001,2.783,0.072,0.026,5.317,1.528,0.287,105.683,0.376,0.004,10.084,0.039,0.004,2014,Autumn
505,9/23/2014,1730,"[2,3)",12,2,0.264,0.106,17.502,0.1,0.006,0.239,0,0,8.348,0.008,0.001,3.167,0.607,0.192,5.175,1.403,0.271,106.783,0.379,0.004,10.207,0.05,0.005,2014,Autumn
505,9/23/2014,1730,"[3,4)",11,3,0.284,0.083,17.066,0.143,0.008,0.238,0.001,0.004,8.37,0.006,0.001,2.836,0.112,0.039,7.109,1.473,0.207,106.891,0.339,0.003,10.312,0.05,0.005,2014,Autumn
505,9/23/2014,1730,"[4,5)",12,4,0.267,0.06,16.762,0.034,0.002,0.237,0.001,0.004,8.379,0.003,0,2.925,0.23,0.079,4.817,2.523,0.524,106.217,0.237,0.002,10.311,0.018,0.002,2014,Autumn
505,9/23/2014,1730,"[5,6)",13,5,0.291,0.053,16.694,0.01,0.001,0.238,0,0,8.369,0.003,0,3.162,0.307,0.097,6.408,1.784,0.278,105.915,0.172,0.002,10.275,0.084,0.008,2014,Autumn
505,9/23/2014,1730,"[6,7)",13,6,0.326,0.05,16.678,0.004,0,0.239,0,0,8.353,0.006,0.001,4.269,0.511,0.12,5.462,2.146,0.393,105.038,0.357,0.003,10.191,0.066,0.006,2014,Autumn
505,9/23/2014,1730,"[7,8)",13,7,0.311,0.041,16.678,0.004,0,0.239,0,0,8.338,0.004,0,5.331,1.286,0.241,5.669,1.598,0.282,103.746,0.353,0.003,10.088,0.037,0.004,2014,Autumn
505,9/23/2014,1730,"[8,9)",14,8,0.29,0.034,16.679,0.005,0,0.239,0,0,8.329,0.005,0.001,6.164,1.351,0.219,6.514,1.526,0.234,102.829,0.202,0.002,9.997,0.019,0.002,2014,Autumn
506,9/23/2014,1418,"[0,1)",9,0,0.218,0.574,16.741,0.032,0.002,0.192,0.092,0.479,8.319,0.008,0.001,11.589,19.838,1.712,5.956,1.544,0.259,105.278,0.139,0.001,10.226,0.017,0.002,2014,Autumn
506,9/23/2014,1418,"[1,2)",6,1,0.341,0.232,16.792,0.019,0.001,0.256,0.001,0.004,8.32,0,0,4.717,0.313,0.066,5.15,1.417,0.275,105.233,0.25,0.002,10.21,0.021,0.002,2014,Autumn
506,9/23/2014,1418,"[2,3)",6,2,0.303,0.118,16.708,0.023,0.001,0.257,0,0,8.32,0,0,4.7,0.21,0.045,5.683,1.232,0.217,104.883,0.194,0.002,10.197,0.014,0.001,2014,Autumn
506,9/23/2014,1418,"[3,4)",7,3,0.284,0.081,16.58,0.084,0.005,0.258,0.001,0.004,8.329,0.004,0,4.686,0.273,0.058,6.071,1.655,0.273,104.371,0.125,0.001,10.169,0.011,0.001,2014,Autumn
506,9/23/2014,1418,"[4,5)",8,4,0.294,0.067,16.321,0.042,0.003,0.258,0.001,0.004,8.324,0.005,0.001,4.675,0.205,0.044,6.4,0.865,0.135,103.4,0.431,0.004,10.13,0.035,0.003,2014,Autumn
506,9/23/2014,1418,"[5,6)",7,5,0.309,0.056,16.25,0.014,0.001,0.258,0,0,8.314,0.005,0.001,4.957,0.215,0.043,5.571,1.021,0.183,102.486,0.135,0.001,10.056,0.014,0.001,2014,Autumn
506,9/23/2014,1418,"[6,7)",7,6,0.31,0.047,16.206,0.015,0.001,0.259,0,0,8.296,0.005,0.001,4.729,0.419,0.089,5.886,0.919,0.156,101.914,0.135,0.001,10.009,0.012,0.001,2014,Autumn
506,9/23/2014,1418,"[7,8)",9,7,0.31,0.041,16.18,0,0,0.258,0.001,0.004,8.278,0.007,0.001,4.5,0.283,0.063,6.033,1.383,0.229,101.267,0.308,0.003,9.948,0.03,0.003,2014,Autumn
506,9/23/2014,1418,"[8,9)",7,8,0.302,0.036,16.18,0,0,0.257,0,0,8.27,0,0,4.743,0.305,0.064,6.471,1.224,0.189,100.614,0.168,0.002,9.887,0.017,0.002,2014,Autumn
506,9/23/2014,1418,"[9,10)",4,9,0.092,0.01,16.175,0.006,0,0.257,0,0,8.27,0,0,4.75,0.265,0.056,5.5,0.698,0.127,100.375,0.206,0.002,9.857,0.021,0.002,2014,Autumn
507,9/23/2014,1323,"[0,1)",14,0,0.291,0.62,16.366,0.043,0.003,0.167,0.099,0.593,8.426,0.039,0.005,4.736,3.838,0.81,34.393,79.398,2.309,108.15,0.174,0.002,10.588,0.026,0.002,2014,Autumn
507,9/23/2014,1323,"[1,2)",11,1,0.311,0.207,16.401,0.005,0,0.231,0,0,8.451,0.003,0,3.991,0.327,0.082,5.255,1.718,0.327,108.009,0.243,0.002,10.566,0.021,0.002,2014,Autumn
507,9/23/2014,1323,"[2,3)",12,2,0.291,0.117,16.389,0.012,0.001,0.232,0,0,8.463,0.005,0.001,3.958,0.32,0.081,4.7,1.119,0.238,108.517,0.159,0.001,10.619,0.017,0.002,2014,Autumn
507,9/23/2014,1323,"[3,4)",15,3,0.303,0.086,16.305,0.097,0.006,0.23,0.002,0.009,8.469,0.004,0,4.76,1.836,0.386,4.987,1.908,0.383,107.947,0.261,0.002,10.582,0.026,0.002,2014,Autumn
507,9/23/2014,1323,"[4,5)",13,4,0.308,0.068,16.028,0.012,0.001,0.227,0,0,8.437,0.008,0.001,5.469,0.473,0.086,3.892,2.121,0.545,107.038,0.405,0.004,10.554,0.038,0.004,2014,Autumn
507,9/23/2014,1323,"[5,6)",8,5,0.283,0.052,16.011,0.004,0,0.227,0.001,0.004,8.421,0.006,0.001,5.463,0.329,0.06,5.65,2.028,0.359,105.838,0.2,0.002,10.438,0.021,0.002,2014,Autumn
507,9/23/2014,1323,"[6,7)",6,6,0.192,0.03,16.01,0,0,0.226,0.001,0.004,8.418,0.004,0,5.383,0.483,0.09,4.383,1.907,0.435,106.65,0.187,0.002,10.518,0.018,0.002,2014,Autumn
508,9/22/2014,1452,"[0,1)",45,0,0.176,0.402,17.916,0.005,0,0.243,0.012,0.049,8.522,0.058,0.007,73.7,0,0,6.7,0,0,77.544,0.05,0.001,7.35,0,0,2014,Autumn
508,9/22/2014,1452,"[1,2)",4,1,0.371,0.241,17.92,0,0,0.246,0.001,0.004,8.582,0.01,0.001,73.7,0,0,6.7,0,0,77.5,0,0,7.35,0,0,2014,Autumn
